Material type,Material number,Material description,Serial number,Storage location,Movement type,Material document number,Posting date,Quantity,UOM,Amount,Cost object,User Name
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PG0L2G3QN,7SR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PG0L2G3QN,7SR,201,4900120524,6/23/15,1,EA,"2,384.33",1550161,SCOTBAIN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PG0L4G3QN,OSR,101,5000155624,4/2/15,1,EA,"2,323.00",,BILLG
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PG0L4G3QN,OSR,311,4900116663,4/30/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PG0L4G3QN,7SR,311,4900116663,4/30/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PG0L4G3QN,7SR,201,4900116720,4/30/15,1,EA,"2,384.33",1550161,ARIVERA
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PG0PKG3QN,OSR,101,5000155624,4/2/15,1,EA,"2,323.00",,BILLG
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PG0PKG3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PG0PKG3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PG0PKG3QN,OSR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PG0PKG3QN,7SR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PG0PKG3QN,7SR,201,4900120524,6/23/15,1,EA,"2,384.33",1550161,SCOTBAIN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG1KDG3QC,OSR,101,5000155292,3/31/15,1,EA,"2,063.00",,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG1KDG3QC,OSR,311,4900118093,5/20/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG1KDG3QC,7SR,311,4900118093,5/20/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG1KDG3QC,7SR,201,4900118743,5/29/15,1,EA,"2,058.20",1550161,ARIVERA
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PG4Y5FVH8,OSR,101,5000155767,4/3/15,1,EA,"2,142.00",,BILLG
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PG4Y5FVH8,OSR,311,4900114821,4/3/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PG4Y5FVH8,7SR,311,4900114821,4/3/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PG4Y5FVH8,7SR,201,4900115010,4/7/15,1,EA,"2,142.00",4010019,ZUKOWSKI
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG7QKG3QC,OSR,101,5000155292,3/31/15,1,EA,"2,063.00",,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG7QKG3QC,OSR,311,4900117140,5/7/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG7QKG3QC,7SR,311,4900117140,5/7/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG7QKG3QC,7SR,201,4900117459,5/12/15,1,EA,"2,058.20",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG7R4G3QC,OSR,101,5000155292,3/31/15,1,EA,"2,063.00",,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG7R4G3QC,OSR,311,4900117973,5/19/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG7R4G3QC,7SR,311,4900117973,5/19/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG7R4G3QC,7SR,201,4900118136,5/21/15,1,EA,"2,058.20",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG7R4G3QC,7SR,202,4900119385,6/8/15,1,EA,"2,062.56",1550161,SCOTBAIN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG7R4G3QC,7SR,201,4900119386,6/8/15,1,EA,"2,062.56",5415120,SCOTBAIN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8J7G3QC,OSR,101,5000155292,3/31/15,1,EA,"2,063.00",,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8J7G3QC,OSR,311,4900117531,5/13/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8J7G3QC,7SR,311,4900117531,5/13/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8J7G3QC,7SR,201,4900118066,5/19/15,1,EA,"2,058.20",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8JWG3QC,OSR,101,5000155292,3/31/15,1,EA,"2,063.00",,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8JWG3QC,OSR,311,4900117606,5/14/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8JWG3QC,7SR,311,4900117606,5/14/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8JWG3QC,7SR,201,4900117900,5/18/15,1,EA,"2,058.20",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8K7G3QC,OSR,101,5000155292,3/31/15,1,EA,"2,063.00",,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8K7G3QC,OSR,311,4900117140,5/7/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8K7G3QC,7SR,311,4900117140,5/7/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8K7G3QC,7SR,201,4900117459,5/12/15,1,EA,"2,058.20",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KKG3QC,OSR,101,5000155292,3/31/15,1,EA,"2,063.00",,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KKG3QC,OSR,311,4900117531,5/13/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KKG3QC,7SR,311,4900117531,5/13/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KKG3QC,7SR,201,4900117634,5/14/15,1,EA,"2,058.20",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KNG3QC,OSR,101,5000155292,3/31/15,1,EA,"2,063.00",,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KNG3QC,OSR,311,4900117606,5/14/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KNG3QC,7SR,311,4900117606,5/14/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KNG3QC,7SR,201,4900118066,5/19/15,1,EA,"2,058.20",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KWG3QC,OSR,101,5000155292,3/31/15,1,EA,"2,063.00",,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KWG3QC,OSR,311,4900118093,5/20/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KWG3QC,7SR,311,4900118093,5/20/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8KWG3QC,7SR,201,4900118441,5/26/15,1,EA,"2,058.21",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8LBG3QC,OSR,101,5000155292,3/31/15,1,EA,"2,063.00",,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8LBG3QC,OSR,311,4900117973,5/19/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8LBG3QC,7SR,311,4900117973,5/19/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PG8LBG3QC,7SR,201,4900118117,5/20/15,1,EA,"2,058.21",1550161,ERIKJOHN
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PH3ZKFVH8,OSR,101,5000156468,4/10/15,1,EA,"2,142.00",,BILLG
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PH3ZKFVH8,OSR,311,4900115438,4/13/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PH3ZKFVH8,7SR,311,4900115438,4/13/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PH3ZKFVH8,7SR,201,4900115491,4/13/15,1,EA,"2,142.00",1550161,ERIKJOHN
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PK63AFVH8,OSR,311,4900116141,4/23/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PK63AFVH8,7SR,311,4900116141,4/23/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PK63AFVH8,7SR,201,4900116217,4/23/15,1,EA,"2,142.00",1550161,ERIKJOHN
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PK63AFVH8,OSR,101,5000157683,4/23/15,1,EA,"2,142.00",,BILLG
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PK64XFVH8,OSR,101,5000157684,4/23/15,1,EA,"2,142.00",,BILLG
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PK64XFVH8,OSR,311,4900116568,4/29/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PK64XFVH8,7SR,311,4900116568,4/29/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO13-DR,"Laptop, MacBook Pro 13"" RETINA D (1 ea)",SC02PK64XFVH8,7SR,201,4900116616,4/29/15,1,EA,"2,142.00",1550161,ERIKJOHN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1BKG3QN,OSR,101,5000158219,4/29/15,1,EA,"2,323.00",,PSOK
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1BKG3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BKG3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BKG3QN,OSR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BKG3QN,7SR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BKG3QN,7SR,201,4900120524,6/23/15,1,EA,"2,384.33",1550161,SCOTBAIN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1BLG3QN,OSR,101,5000158219,4/29/15,1,EA,"2,323.00",,PSOK
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1BLG3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BLG3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BLG3QN,OSR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BLG3QN,7SR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BLG3QN,7SR,201,4900120524,6/23/15,1,EA,"2,384.33",1550161,SCOTBAIN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1BNG3QN,OSR,101,5000158219,4/29/15,1,EA,"2,323.00",,PSOK
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1BNG3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BNG3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BNG3QN,OSR,311,4900120453,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BNG3QN,7SR,311,4900120453,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BNG3QN,7SR,201,4900120524,6/23/15,1,EA,"2,384.32",1550161,SCOTBAIN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1BTG3QN,OSR,101,5000158219,4/29/15,1,EA,"2,323.00",,PSOK
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1BTG3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BTG3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BTG3QN,OSR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BTG3QN,7SR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1BTG3QN,7SR,201,4900120524,6/23/15,1,EA,"2,384.33",1550161,SCOTBAIN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1C6G3QN,OSR,101,5000158219,4/29/15,1,EA,"2,323.00",,PSOK
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1C6G3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C6G3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C6G3QN,OSR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C6G3QN,7SR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C6G3QN,7SR,201,4900120524,6/23/15,1,EA,"2,384.33",1550161,SCOTBAIN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1C7G3QN,OSR,101,5000158219,4/29/15,1,EA,"2,323.00",,PSOK
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1C7G3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C7G3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C7G3QN,OSR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C7G3QN,7SR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C7G3QN,7SR,201,4900120524,6/23/15,1,EA,"2,384.33",1550161,SCOTBAIN
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1C8G3QN,OSR,101,5000158219,4/29/15,1,EA,"2,323.00",,PSOK
ZIT,MACBOOKPRO15-DR,"Laptop, MacBook Pro 15"" RETINA D. (1 EA)",SC02PL1C8G3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C8G3QN,OSR,309,4900120049,6/16/15,1,EA,"2,384.33",,MHUARD
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C8G3QN,OSR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C8G3QN,7SR,311,4900120454,6/23/15,1,EA,0,,BILLG
ZIT,TEMPMBPRO15DR22GHZ,"Laptop, MacBook Pro 15"" DR-DEFLAG 100515",SC02PL1C8G3QN,7SR,201,4900120524,6/23/15,1,EA,"2,384.33",1550161,SCOTBAIN
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,OSR,101,5000162489,6/12/15,1,EA,899,,BILLG
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,OSR,311,4900120076,6/17/15,1,EA,0,,JARIAS
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,7SR,311,4900120076,6/17/15,1,EA,0,,JARIAS
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,7SR,311,4900120920,6/29/15,1,EA,0,,SCOTBAIN
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,OSR,311,4900120920,6/29/15,1,EA,0,,SCOTBAIN
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,OSR,311,4900121848,7/13/15,1,EA,0,,JARIAS
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,7SR,311,4900121848,7/13/15,1,EA,0,,JARIAS
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,7SR,311,4900123430,8/3/15,1,EA,0,,ZUKOWSKI
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,OSR,311,4900123430,8/3/15,1,EA,0,,ZUKOWSKI
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,OSR,311,4900123648,8/5/15,1,EA,0,,BILLG
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,7SR,311,4900123648,8/5/15,1,EA,0,,BILLG
ZIT,APPLEDISP27,"Display, 27-inch Thunderbolt Apple (1EA)",SC02PL3RNF2GC,7SR,201,4900123703,8/5/15,1,EA,899,1550181,FPIERRE
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLDZFG8WN,OSR,101,5000161301,6/2/15,1,EA,"2,063.00",,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLDZFG8WN,OSR,311,4900119745,6/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLDZFG8WN,7SR,311,4900119745,6/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLDZFG8WN,7SR,201,4900119900,6/15/15,1,EA,"2,062.57",1550161,ELUBONJA
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJPSG8WN,OSR,101,5000161301,6/2/15,1,EA,"2,063.00",,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJPSG8WN,OSR,311,4900119745,6/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJPSG8WN,7SR,311,4900119745,6/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJPSG8WN,7SR,201,4900119900,6/15/15,1,EA,"2,062.57",1550161,ELUBONJA
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJR3G8WN,OSR,101,5000161301,6/2/15,1,EA,"2,063.00",,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJR3G8WN,OSR,311,4900119564,6/10/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJR3G8WN,7SR,311,4900119564,6/10/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJR3G8WN,7SR,201,4900119704,6/11/15,1,EA,"2,062.56",1550161,ELUBONJA
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJRSG8WN,OSR,101,5000161301,6/2/15,1,EA,"2,063.00",,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJRSG8WN,OSR,311,4900119745,6/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJRSG8WN,7SR,311,4900119745,6/12/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJRSG8WN,7SR,201,4900119900,6/15/15,1,EA,"2,062.57",1550161,ELUBONJA
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJS8G8WN,OSR,101,5000161301,6/2/15,1,EA,"2,063.00",,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJS8G8WN,OSR,311,4900119648,6/11/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJS8G8WN,3SR,311,4900119648,6/11/15,1,EA,0,,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJS8G8WN,3SR,201,4900120151,6/17/15,1,EA,"2,062.57",1550161,MHUARD
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJVNG8WN,OSR,101,5000161301,6/2/15,1,EA,"2,063.00",,BILLG
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJVNG8WN,OSR,311,4900119950,6/16/15,1,EA,0,,JARIAS
ZIT,MACBOOKPRO15-R,"Laptop, MacBook Pro 15"" Retina (1 EA)",SC02PLJVNG8WN,7SR,311,4900119950,6/16/15,1,EA,0,,JARIAS
