sys_import_state,template_import_log,u_casper_id,u_computer_name,u_last_user,u_model,u_model_id,u_os_name,u_os_version,u_processor_count,u_processor_speed,u_serial_number,sys_updated_on,sys_transform_map
Inserted,,"3,517",wm85b-082,aknecht,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPD535G944,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,518",wm841-469,nrogel,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPH7NNG944,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,519",wmf3f-051,mduby,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PW0Y7G8WM,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,520",wmf38-a01,tsato,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PW100G8WM,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,521",WMF3F-145,rcirceo,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PW132G8WM,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,523",wmccb-d4b,htekin,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PLJPSG8WN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,525",wm7e1-5ed,sworon,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPH6JWG944,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,528",wmf3c-fc5,cseed,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PW11BG8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,529",wmf3e-aef,danielr,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PW101G8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,530",wmf3c-913,dlivitz,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PW133G8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,531",wm8b1-65a,rpeckner,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG0KNG3QN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,532",wm8b1-75c,esalinas,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG0L2G3QN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,533",wm8b1-f74,hoch,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG0F7G3QN,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,538",wm792-f9b,gregn,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPJ06BG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,539",wm07f-8a3,jnasser,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PX32SG8WM,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,540",wm074-ea3,bsiranos,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PX3DHG8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,541",wm794-9c1,tania,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPH8AWG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,542",wm793-401,hera,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPH8AHG944,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,543",wm799-4c5,nrenedo,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPJ067G944,1/11/16 10:03,ITAM - Casper Computer
Inserted,,"3,544",wm075-0e7,solomon,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PX3E0G8WM,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,545",wmf2c-23a,theresao,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PL1C6G3QN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,548",wm795-96f,jchang,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPH7MHG944,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,549",wmf20-ab6,rice,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PL1C7G3QN,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,550",wmf20-c9a,ggydush,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PL1BLG3QN,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,551",wm799-331,zkalani,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPJ010G944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,552",wmf24-6ce,nhan,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02M91PJF6T6,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,553",wm068-e15,nelowe,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22GG8WL,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,555",gmba6-474,mlobritz,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25N70R7F8J9,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,556",GMD42-7DC,sievers,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25MT0TMF8J9,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,557",wm6bc-6de,briana,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPW98RG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,558",wm6bb-70c,emeyer,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX0EWG944,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,560",wm6b2-3f0,jgasser,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPW994G944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,561",wmea4-f83,bloemend,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PX2Y9G8WM,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,562",wm074-e9f,tsmakuwa,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PX3DFG8WM,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,566",wmf2f-1d0,anavarro,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PL1BKG3QN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,568",wm793-3ab,hadayaj,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPH8AXG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,569",wm6b5-a46,jwhitham,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPW8VRG944,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,570",lm184-19d,ana,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.10.5,4,"2,700",C02LF00TFFT3,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,571",wmf20-ab4,viktor,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PL1C8G3QN,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,572",wm6b6-23e,stephm,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPW8W1G944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,573",wm036-705,yixing,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PX3C6G8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,574",wmf20-abc,dkenny,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PL1BTG3QN,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,575",wm073-873,anne,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PX3DZG8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,576",gm363-b18,kiansani,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25PM0A4F8J9,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,577",wmf20-aac,aekey,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PL1BNG3QN,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,578",wm6bb-406,apiantad,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX0EXG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,579",gm3c8-654,dariusz,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25PP0HJF8J9,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,580",wm074-441,bdaniels,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW226G8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,581",wm6b6-276,mpurdum,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPW8WBG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,582",wm06e-59d,jademoon,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW227G8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,584",wm0ea-923,ndharia,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q208WG8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,585",wm6bc-720,cgerard,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPW98QG944,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,586",wm6bb-3de,Baniecki,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX0F5G944,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,587",gm3c8-50a,oberlick,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25PP0HGF8J9,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,588",wm074-ead,aravind,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PX3DEG8WM,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,590",wm069-765,nkato,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22PG8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,591",wm069-763,ttickle,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22MG8WL,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,592",wm073-acb,jbuabbud,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PX37MG8WM,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,594",wm073-115,Lewis,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.11.2,4,"2,500",C02PW22UG8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,595",wm6af-3d4,latorre,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPW98TG944,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,596",wm710-326,mfilbin,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ25R6G944,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,597",wm073-b03,jpulice,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02PX37YG8WM,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,599",cmcf4-f93,zleber,"iMac Intel (27-inch, Late 2013)","iMac14,2",Mac OS X,10.10.5,4,"3,200",D25PQ002F8J9,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,600",wm0e9-683,tjeandet,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q13MYG8WM,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,601",wm0eb-41b,agoodman,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q208ZG8WM,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,602",wm074-19f,knoblett,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22EG8WL,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,603",wm073-109,progers,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22HG8WL,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,604",wm074-e41,jaminliu,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22JG8WL,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,605",wm0ea-937,draghici,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q208XG8WM,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,606",wm074-19b,phoover,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22AG8WL,1/11/16 10:14,ITAM - Casper Computer
Inserted,,"3,607",wm074-195,tarthur,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22BG8WL,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,608",wm073-10d,Dmitry,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22RG8WL,1/11/16 10:06,ITAM - Casper Computer
Inserted,,"3,610",wm6b5-e80,mohammad,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPW8VQG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,611",wm6e9-9b4,rboe,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX16BG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,612",wm073-111,zhanggr,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22SG8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,613",wm071-955,rbhatt,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22KG8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,614",wm6b8-4fe,chad,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPW8WCG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,615",wm0ea-92d,aprilkim,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q2091G8WM,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,618",wm712-956,mulherin,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ1A2KG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,619",wm074-197,rherbst,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW228G8WL,1/11/16 10:07,ITAM - Casper Computer
Inserted,,"3,620",wm0ea-939,valkanas,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q2090G8WM,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,621","WMC46-66C
",dperrin,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NX4ZLG3QC,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,622",WM89D-636,tyburk,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02NDA6ZG3QC,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,623",CM337-3B4,zleber,"iMac Intel (27-inch, Mid 2011)","iMac12,2",Mac OS X,10.10.5,4,"3,100",D25J71BBDHJW,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,624",wm06a-f59,pobrien,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22QG8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,627",wm6cc-ade,justine,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX1A7G944,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,628",wmedf-add,asegre,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PR2YGFVH8,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,629",wmc0a-661,shoang,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02PF2KAFVH8,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,630",lm671-406,loaner,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02L492MF6T6,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,631",wme6c-ed4,amit,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02M42G4F6T6,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,632",wmdae-b73,afelix,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02N25LXG5RP,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,633",wm0e7-73d,pavanb,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q202DG8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,634",wmccb-b55,sreilly,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,200",C02PLJRSG8WN,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,635",lm671-414,loaner,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02L492LF6T6,1/11/16 10:10,ITAM - Casper Computer
Inserted,,"3,636",lm66e-aea,loaner,MacBook Air (13-inch Mid 2013),"MacBookAir6,2",Mac OS X,10.10.5,2,"1,700",C02L492KF6T6,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,638",wm851-a79,jdahlman,13-inch MacBook Pro (Early 2015),"MacBookPro12,1",Mac OS X,10.10.5,2,"3,100",C02Q7229FVH8,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,639",wm85d-376,jane,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPD51XG944,1/11/16 10:04,ITAM - Casper Computer
Inserted,,"3,641",WM074-1A1,mharden,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW229G8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,642",wm0ec-5cf,sankaran,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q202HG8WL,1/11/16 10:17,ITAM - Casper Computer
Inserted,,"3,643",wm6e9-1ba,neafsey,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX16CG944,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,644",wm6ca-4d6,veneskey,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX19SG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,645",wm0eb-41f,jsoto,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q208YG8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,646",wm47a-5ff,kquan,15-inch Retina MacBook Pro (Mid 2012),"MacBookPro10,1",Mac OS X,10.10.5,4,"2,600",C02J67SGDKQ5,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,648",wm0ec-9a7,emilylav,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q202FG8WL,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,649",wm09e-13f,jyhung,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q202JG8WL,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,650",wm0ec-6b5,mzekavat,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q202GG8WL,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,651",wm6d6-902,cmurphy,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX153G944,1/11/16 10:13,ITAM - Casper Computer
Inserted,,"3,653",wm0eb-4dd,pradeep,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q2092G8WM,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,654",Wm069-177,ktracy,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02PW22NG8WL,1/11/16 10:12,ITAM - Casper Computer
Inserted,,"3,655",WM9E1-18A,oparnas,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,3",Mac OS X,10.9.5,4,"2,600",C02LX4P5FD59,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,656",wm0ec-9bd,atoochin,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q202AG8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,657",wm6e9-1f2,mlfleish,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX141G944,1/11/16 10:11,ITAM - Casper Computer
Inserted,,"3,658",wm0ec-995,tto,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q202EG8WL,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,659",wm6cc-dd8,atrehan,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX17CG944,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,660",wm710-a3e,mconcep,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ2681G944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,661",wm0ed-685,avkhera,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q1426G8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,662",wm09e-167,eperez,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q202KG8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,663",wm0ea-06b,obare,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q202CG8WL,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,664",wm6cc-91e,mchild,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX19KG944,1/11/16 10:15,ITAM - Casper Computer
Inserted,,"3,666",wm6eb-1f0,golub,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX154G944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,667",wm0e9-d41,sarahj,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q202BG8WL,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,668",wm6ba-180,jlmoran,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX099G944,1/11/16 10:05,ITAM - Casper Computer
Inserted,,"3,669",wm6cc-dc6,peijunma,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MPX19VG944,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,670",wm0ea-9ad,jbryan,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q13TUG8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,671",wm712-0e6,ewigdor,MacBook Air (13-inch Early 2015),"MacBookAir7,2",Mac OS X,10.10.5,2,"2,200",C1MQ1A2DG944,1/11/16 10:08,ITAM - Casper Computer
Inserted,,"3,672",wm0e9-599,psingh,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q13TVG8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,673",wm0ea-79d,DKJang,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,5",Mac OS X,10.10.5,4,"2,800",C02Q144BG8WM,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,674",wm1a0-307,jeffmeng,15-inch Retina MacBook Pro (Mid 2015),"MacBookPro11,4",Mac OS X,10.10.5,4,"2,500",C02Q355KG8WL,1/11/16 10:16,ITAM - Casper Computer
Inserted,,"3,675",wmd78-29e,nemanja,15-inch Retina MacBook Pro (Late 2013),"MacBookPro11,2",Mac OS X,10.10.5,4,"2,200",C02PG0KYG3QN,1/11/16 10:07,ITAM - Casper Computer
